,gene_ids,new_names
17924,AT4G31820,NPY1
17925,AT5G43620,PCFS5
17926,AT1G02790,PGA3
17927,AT4G21840,MSRB8
17928,AT3G55240,AT3G55240
17929,AT1G09220,PCMP-E25
17930,AT1G30320,AT1G30320
17931,AT3G02460,AT3G02460
17932,AT5G41500,AT5G41500
17933,AT4G03157,AT4G03157
17934,AT5G46620,AT5G46620
17935,AT4G10770,OPT7
17936,AT5G52200,I-2
17937,AT5G59770,AT5G59770
17938,AT5G14390,AT5G14390
17939,AT5G03240,UBQ3
17940,AT4G21820,AT4G21820
17941,AT4G25130,MSR4
17942,AT5G22545,AT5G22545
17943,AT4G38560,AT4G38560
17944,AT5G10830,AT5G10830
17945,AT5G15290,CASP5
17946,AT4G24580,REN1
17947,AT2G41410,CML35
17948,AT2G41700,ABCA1
17949,AT2G24170,TMN10
17950,AT3G61770,AT3G61770
17951,AT1G03170,FAF2
17952,AT2G47260,WRKY23
17953,AT4G17520,RGGB
17954,AT2G03821,AT2G03821
17955,AT2G24550,AT2G24550
17956,AT3G53960,NPF5.7
17957,AT1G68340,AT1G68340
17958,AT5G18065,HTT3
17959,AT5G26360,CCT3
17960,AT3G17640,AT3G17640
17961,AT4G13290,CYP71A19
17962,AT2G32630,AT2G32630
17963,AT3G27770,AT3G27770
17964,AT4G08190,AT4G08190
17965,AT1G06060,AT1G06060
17966,AT2G25160,CYP82F1
17967,AT5G44730,AT5G44730
17968,AT5G03040,iqd2
17969,AT5G06811,AT5G06811
17970,AT1G20300,AT1G20300
17971,AT3G57540,REM4.1
17972,AT1G65760,AT1G65760
17973,AT2G12475,AT2G12475
17974,AT2G29060,SCL33
17975,AT4G36590,AT4G36590
17976,AT1G20800,AT1G20800
17977,AT2G19420,AT2G19420
17978,AT4G39010,AtGH9B18
17979,AT4G26960,AT4G26960
17980,AT5G14995,AT5G14995
17981,AT2G39530,AT2G39530
17982,AT3G13830,AT3G13830
17983,AT1G68320,MYB62
17984,AT2G30710,AT2G30710
17985,AT5G26262,AT5G26262
17986,AT4G21560,VPS28-1
17987,AT1G06800,PLA-I{gamma}1
17988,AT5G41570,WRKY24
17989,AT5G62580,TOR1L3
17990,AT1G63550,CRRSP9
17991,AT5G44660,AT5G44660
17992,AT2G13555,AT2G13555
17993,AT2G41945,AT2G41945
17994,AT2G27670,AT2G27670
17995,AT5G50280,EMB1006
17996,AT5G19740,LAMP1
17997,AT1G68230,RTNLB14
17998,AT1G72880,AT1G72880
17999,AT3G18680,AT3G18680
18000,AT1G33607,AT1G33607
18001,AT4G15890,AT4G15890
18002,AT5G04900,NOL
18003,AT3G12610,DRT100
18004,AT1G21326,AT1G21326
18005,AT3G22800,LRX6
18006,AT5G53310,AT5G53310
18007,AT2G46640,AT2G46640
18008,AT4G09810,URGT5
18009,AT4G12640,AT4G12640
18010,AT5G65600,LECRK92
18011,AT2G33205,AT2G33205
18012,AT1G34630,AT1G34630
18013,AT4G34030,MCCB
18014,AT2G34610,AT2G34610
18015,AT5G42080,DRP1A
18016,AT5G06460,UBA2
18017,AT2G31910,CHX21
18018,AT5G26950,AGL93
18019,AT1G19620,AT1G19620
18020,AT3G56320,AT3G56320
18021,AT4G29037,AT4G29037
18022,AT1G25180,AT1G25180
18023,AT4G13010,CEQORH
18024,AT5G54030,AT5G54030
18025,AT5G10180,SULTR2;1
18026,AT3G21610,AT3G21610
18027,AT4G38130,HDA19
18028,AT1G58360,AAP1
18029,AT3G07565,AT3G07565
18030,AT3G10360,APUM4
18031,AT1G68905,AT1G68905
18032,AT4G30080,ARF16
18033,AT5G25340,AT5G25340
18034,AT1G63530,AT1G63530
18035,AT1G77650,AT1G77650
18036,AT3G26180,CYP71B20
18037,AT5G51410,AT5G51410
18038,AT2G41040,AT2G41040
18039,AT3G01240,AT3G01240
18040,AT5G61460,SMC6B
18041,AT4G01960,AT4G01960
18042,AT5G46170,AT5G46170
18043,AT3G27640,AT3G27640
18044,AT2G37140,AT2G37140
18045,AT4G35733,AT4G35733
18046,AT3G46720,UGT76E5
18047,AT2G16586,AT2G16586
18048,AT3G53640,AT3G53640
18049,AT5G54140,ILL3
18050,AT1G07470,AT1G07470
18051,AT4G38213,AT4G38213
18052,AT1G60410,AT1G60410
18053,AT2G15110,AT2G15110
18054,AT1G35470,RANBPM
18055,AT2G15230,LIP1
18056,AT5G37210,AT5G37210
18057,AT1G30660,AT1G30660
18058,AT5G25530,AT5G25530
18059,AT5G39690,ANAC093
18060,AT1G71420,PCMP-H70
18061,AT1G35340,AT1G35340
18062,AT3G62390,TBL6
18063,AT3G45560,AT3G45560
18064,AT5G02100,ORP3A
18065,AT2G06667,AT2G06667
18066,AT4G33260,CDC20-2
18067,AT3G23010,AtRLP36
18068,AT3G43153,AT3G43153
18069,AT4G23790,TBL24
18070,AT5G17820,AT5G17820
18071,AT1G27700,AT1G27700
18072,AT1G55800,AT1G55800
18073,AT2G25940,ALPHA-VPE
18074,AT5G63780,SHA1
18075,AT4G37920,AT4G37920
18076,AT1G08985,AT1G08985
18077,AT5G55570,AT5G55570
18078,AT1G60995,AT1G60995
18079,AT1G68400,AT1G68400
18080,AT1G73400,AT1G73400
18081,AT1G32928,AT1G32928
18082,AT1G70740,AT1G70740
18083,AT5G64280,DIT2-2
18084,AT2G13560,NAD-ME1
18085,AT3G02720,DJ1D
18086,AT1G02650,AT1G02650
18087,AT3G54140,NPF8.1
18088,AT2G36190,CWINV4
18089,AT2G03630,AT2G03630
18090,AT5G34850,PAP26
18091,AT5G22660,AT5G22660
18092,AT4G15750,AT4G15750
18093,AT2G44560,AtGH9B11
18094,AT1G06220,CLO
18095,AT1G43040,AT1G43040
18096,AT1G78380,GSTU19
18097,AT5G07630,AT5G07630
18098,AT3G08636,AT3G08636
18099,AT3G55605,AT3G55605
18100,AT4G34950,AT4G34950
18101,ATCG00170,RPOC2
18102,AT4G39850,PXA1
18103,AT1G49100,AT1G49100
18104,AT2G42760,AT2G42760
18105,AT1G35400,AT1G35400
18106,AT3G15370,ATEXPA12
18107,AT3G07570,AT3G07570
18108,AT1G11100,AT1G11100
18109,AT1G68825,DVL5
18110,AT4G13750,NOV
18111,AT3G13340,AT3G13340
18112,AT3G20620,AT3G20620
18113,AT5G41025,AT5G41025
18114,AT1G17930,MAIN
18115,AT3G21980,AT3G21980
18116,AT1G70985,AT1G70985
18117,AT1G48260,CIPK17
18118,AT4G18390,TCP2
18119,AT4G22510,AT4G22510
18120,AT4G24300,AT4G24300
18121,AT1G55805,BOLA1
18122,AT5G65730,XTH6
18123,AT4G16540,AT4G16540
18124,AT3G22565,AT3G22565
18125,AT1G56040,PUB58
18126,AT1G76470,AT1G76470
18127,AT5G67060,HEC1
18128,AT3G16530,AT3G16530
18129,AT1G75780,TUBB1
18130,AT4G14110,CSN8
18131,AT1G15640,AT1G15640
18132,AT5G48300,APS1
18133,AT1G67530,PUB7
18134,AT5G65165,SDH2-3
18135,AT3G45940,XYL2
18136,AT5G45775,RPL11C
18137,AT3G02885,GASA5
18138,AT2G17150,NLP1
18139,AT1G22050,MUB6
18140,AT5G33393,AT5G33393
18141,AT2G26050,AT2G26050
18142,AT4G00180,YAB3
18143,AT4G03500,AT4G03500
18144,AT4G29790,AT4G29790
18145,AT5G50870,UBC27
18146,AT5G16060,AT5G16060
18147,AT1G70270,AT1G70270
18148,AT1G30210,TCP24
18149,AT3G26130,AT3G26130
18150,AT1G01240,AT1G01240
18151,AT4G17840,AT4G17840
18152,AT5G55860,AT5G55860
18153,AT1G58520,RXW8
18154,AT5G05430,AT5G05430
18155,AT1G55945,AT1G55945
18156,AT3G11720,AT3G11720
18157,AT4G26280,SOT3
18158,AT4G25640,ATDTX35
18159,AT2G01950,BRL2
18160,AT3G01331,AT3G01331
18161,AT4G25410,BHLH126
18162,AT2G07741,AT2G07741
18163,AT2G38090,AT2G38090
18164,AT1G48540,AT1G48540
18165,AT2G30770,CYP71A13
18166,AT3G53770,LEA37
18167,AT4G16890,SNC1
18168,AT2G44993,AT2G44993
18169,AT5G55080,RAN4
18170,AT3G19400,RDL2
18171,AT1G76720,AT1G76720
18172,AT2G01340,At17.1
18173,AT1G73690,CDKD-1
18174,AT4G02820,AT4G02820
18175,AT2G41840,RPS2C
18176,AT2G19640,ASHR2
18177,AT1G63220,AT1G63220
18178,AT2G03340,WRKY3
18179,AT2G28260,CNGC15
18180,AT1G24450,NFD2
18181,AT5G11010,AT5G11010
18182,AT5G65850,AT5G65850
18183,AT2G29720,CTF2B
18184,AT3G51190,RPL8B
18185,AT2G35420,ATL28
18186,AT1G71750,HGPT
18187,AT1G23270,AT1G23270
18188,AT1G11380,AT1G11380
18189,AT2G34290,AT2G34290
18190,AT4G12900,AT4G12900
18191,AT1G71900,AT1G71900
18192,AT3G57560,NAGK
18193,AT2G41440,AT2G41440
18194,AT3G59160,AT3G59160
18195,AT1G23230,MED23
18196,AT1G17370,UBP1B
18197,AT5G28490,LSH1
18198,AT4G13240,ROPGEF9
18199,AT3G17010,AT3G17010
18200,AT3G17040,HCF107
18201,AT4G21534,SPHK2
18202,AT2G41705,AT2G41705
18203,AT5G40020,AT5G40020
18204,AT2G30940,AT2G30940
18205,AT5G63150,AT5G63150
18206,AT4G30880,AT4G30880
18207,AT1G64130,AT1G64130
18208,AT1G04790,AT1G04790
18209,AT5G62270,AT5G62270
18210,AT5G17345,AT5G17345
18211,AT1G24145,AT1G24145
18212,AT5G02830,AT5G02830
18213,AT4G24450,GWD2
18214,AT2G45060,AT2G45060
18215,AT1G70590,AT1G70590
18216,AT1G72510,AT1G72510
18217,AT3G48900,GEN2
18218,AT1G33480,ATL58
18219,AT3G52360,AT3G52360
18220,AT1G24300,AT1G24300
18221,AT4G23370,AT4G23370
18222,AT2G39130,AVT1C
18223,AT5G06040,AT5G06040
18224,AT3G42570,AT3G42570
18225,AT3G32030,TPS30
18226,AT4G27950,CRF4
18227,AT4G24780,AT4G24780
18228,AT3G13410,AT3G13410
18229,AT5G39420,cdc2cAt
18230,AT3G58310,CRRSP61
18231,AT2G16225,ESFL7
18232,AT1G15215,AT1G15215
18233,AT1G05580,CHX23
18234,AT5G06200,CASP4
18235,AT1G59820,ALA3
18236,AT1G68280,AT1G68280
18237,AT1G45170,OEP24A
18238,AT1G62810,AT1G62810
18239,AT3G50740,UGT72E1
18240,AT2G20080,SPEAR1
18241,AT3G19600,CPL5
18242,AT1G73470,AT1G73470
18243,AT5G57980,NRPB5L1
18244,AT4G33560,AT4G33560
18245,AT5G42910,BZIP15
18246,AT3G06290,SAC3B
18247,AT1G56300,AT1G56300
18248,AT3G24240,RCH2
18249,AT2G30920,COQ3
18250,AT5G01015,AT5G01015
18251,AT1G64290,AT1G64290
18252,AT4G33100,AT4G33100
18253,AT5G66815,CEP5
18254,AT1G33080,DTX23
18255,AT3G19330,AT3G19330
18256,AT5G06940,AT5G06940
18257,AT5G47450,TIP2-3
18258,AT3G61500,AT3G61500
18259,AT5G65250,AT5G65250
18260,AT2G47220,DUF5
18261,AT4G13345,MEE55
18262,AT5G21274,CAM6
18263,AT2G32000,AT2G32000
18264,AT3G47400,PME33
18265,AT4G19810,ChiC
18266,AT3G59990,MAP2B
18267,AT5G57130,SMXL5
18268,AT4G02020,EZA1
18269,AT4G09900,MES12
18270,AT3G24510,AT3G24510
18271,AT4G11190,DIR13
18272,AT2G02120,PDF2.1
18273,AT5G16640,AT5G16640
18274,AT1G04730,CTF18
18275,AT1G06700,PTI11
18276,ATMG01290,ORF111C
18277,AT2G23900,AT2G23900
18278,AT1G51300,AT1G51300
18279,AT4G27620,AT4G27620
18280,AT5G62640,ELF5
18281,AT1G49770,BHLH95
18282,AT2G04410,AT2G04410
18283,AT5G45970,ARAC2
18284,AT1G19396,AT1G19396
18285,AT5G05230,PUB62
18286,AT5G21010,BPM5
18287,AT3G54460,AT3G54460
18288,AT1G05750,PDE247
18289,AT3G26932,DRB3
18290,AT2G01023,AT2G01023
18291,AT3G30805,AT3G30805
18292,AT2G39390,RPL35B
18293,AT4G26570,ATCBL3
18294,AT3G06370,NHX4
18295,AT1G29440,SAUR63
18296,AT3G23255,AT3G23255
18297,AT1G72170,AT1G72170
18298,AT5G13870,XTH5
18299,AT1G13825,AT1G13825
18300,AT1G01090,PDH-E1
18301,AT3G25545,AT3G25545
18302,AT3G29690,AT3G29690
18303,AT1G51080,AT1G51080
18304,AT4G03620,AT4G03620
18305,AT5G59480,AT5G59480
18306,AT5G57620,MYB36
