,sample1,sample2,sample3
AT2G32270,3.200165674,4.711430009,1.954737726
AT2G08510,1.066721891,0,0
AT2G08515,1.066721891,0,0
AT2G32275,0,0,0
AT2G32280,1045.387454,1230.625518,1230.507399
AT2G32290,36.26854431,20.73029204,29.32106589
AT2G32295,557.8955492,500.353867,518.0054975
AT2G32300,5.333609457,1.884572004,0
AT2G32310,52.26937268,55.59487411,62.55160724
AT2G32315,3.200165674,0.942286002,4.886844316
AT2G32320,1128.591761,1098.705478,1119.087348
AT2G32340,62.9365916,56.53716011,79.16687792
AT2G32350,186.676331,0,78.18950905
AT2G32360,28.80149107,8.480574017,29.32106589
AT2G32370,0,0,0
AT2G32380,518.4268392,537.1030211,534.6207681
AT2G32390,122.6730175,144.1697583,112.3974193
AT2G32400,647.5001881,752.8865155,674.3845156
AT2G32410,596.2975373,571.9676031,617.6971215
AT2G32415,925.9146018,824.5002516,937.2967398
AT2G32430,204.8106032,212.0143504,96.75951745
AT2G32440,1762.224565,1801.650836,1570.631763
AT2G32450,660.3008508,654.8887713,668.5203024
AT2G32460,85.33775132,1.884572004,1.954737726
AT2G32470,616.5652533,524.853303,584.4665802
AT2G08520,0,3.769144007,6.841582042
AT2G32480,1203.262294,1243.817522,1106.381553
AT2G08525,160.0082837,206.3606344,139.7637474
AT2G32487,14.93410648,12.24971802,18.5700084
AT2G32500,625.0990284,761.3670895,633.3350233
AT2G32510,22.40115972,17.90343404,22.47948385
AT2G32520,2333.987498,1913.78287,2153.143606
AT2G32530,76.80397618,59.36401812,51.80054975
AT2G32540,73.60381051,91.40174218,44.95896771
AT2G32550,1.066721891,2.826858006,0
AT2G32560,737.104827,748.1750855,628.448179
AT2G32580,1078.455832,1112.839768,995.9388716
AT2G32590,1098.723548,1130.743202,1345.836925
AT2G32600,1547.813464,1603.770775,1702.57656
AT2G32610,0,0,3.909475453
AT2G32620,0,3.769144007,0
AT2G32630,163.2084494,144.1697583,173.9716576
AT2G32640,720.0372767,726.5025074,745.7324426
AT2G32650,1449.67505,1424.736435,1381.022204
AT2G08530,38.40198809,58.42173211,64.50634497
AT2G32645,1399.539122,1355.007271,1306.74217
AT2G32660,21.33443783,0,0
AT2G32670,157.8748399,128.1508963,134.8769031
AT2G32680,18.13427215,15.07657603,14.66053295
AT2G32690,7705.998944,8624.743775,5966.83691
AT2G32700,4793.84818,4852.77291,4418.68463
AT2G32710,1179.794412,771.7322355,1011.576773
AT2G32720,2572.933202,2899.414028,2388.689502
AT2G32730,5253.605315,6268.086484,6263.957044
AT2G32740,0,0,0
AT2G32750,0,1.884572004,4.886844316
AT2G32760,891.7795012,784.9242395,777.9856151
AT2G32765,2231.582197,2049.472054,2300.726304
AT2G32770,83.20430753,121.5548942,137.8090097
AT2G32780,16.00082837,37.69144007,28.34369703
AT2G32785,0,0,0
AT2G32788,0,0,0
AT2G32790,12.8006627,1.884572004,1.954737726
AT2G32795,100.2718578,110.2474622,111.4200504
AT2G08545,14.93410648,13.19200403,17.59263954
AT2G32800,240.0124256,149.8234743,193.5190349
AT2G32810,1997.970103,2122.028076,1883.389799
AT2G32820,0,0,4.886844316
AT2G32830,2.133443783,20.73029204,16.61527067
AT2G08550,0,0,0
AT2G32840,578.1632652,589.8710372,653.8597695
AT2G32850,1364.337299,1280.566677,1188.480538
AT2G32860,116.2726862,136.6314703,9.773688632
AT2G32870,1.066721891,1.884572004,0
AT2G32880,38.40198809,5.653716011,15.63790181
AT2G32885,678.435123,0,0
AT2G32890,789.3741997,127.2086102,86.98582882
AT2G32900,1440.074553,1445.466727,1468.985401
AT2G32905,41.60215377,60.30630412,41.04949225
AT2G32910,905.6468858,1103.416908,1024.282569
AT2G32920,3205.499284,3524.149647,3393.424693
AT2G32930,578.1632652,473.9698589,466.2049477
AT2G32940,359.4852774,440.9898489,494.5486448
AT2G32950,1220.329844,1447.351299,1392.75063
AT2G32960,213.3443783,119.6703222,84.05372223
AT2G32970,769.1064837,669.0230613,735.958754
AT2G32980,1111.524211,1094.936334,1114.200504
AT2G32990,233.6120942,291.1663746,136.8316408
AT2G33000,173.8756683,333.5692447,309.8259296
AT2G33010,126.9399051,255.3595065,184.7227151
AT2G33020,0,4.711430009,0
AT2G33030,0,0,0
AT2G33040,8551.909404,8869.738135,8794.365031
AT2G33051,436.2892536,454.1818529,480.8654807
AT2G33050,427.7554785,452.2972809,476.9560052
AT2G33060,520.560283,448.5281369,448.6123082
AT2G33070,4.266887566,10.36514602,7.818950905
AT2G33080,0,0.942286002,0
AT2G33090,0,9.422860018,0
AT2G33100,21.33443783,28.26858006,18.5700084
AT2G33110,350.9515023,313.7812386,270.7311751
AT2G33120,2282.784848,2416.021309,2447.331633
AT2G33130,1.066721891,0,0
AT2G33140,0,0,0
AT2G33150,7165.170945,6763.728921,6948.115248
AT2G33160,35.20182242,20.73029204,36.16264794
AT2G33170,538.6945552,610.6013292,324.4864626
AT2G33175,0,13.19200403,6.841582042
AT2G33180,289.0816326,383.5104028,275.6180194
AT2G33190,8.533775132,3.769144007,3.909475453
AT2G33200,1.066721891,24.49943605,8.796319768
AT2G33205,13.86738459,13.19200403,30.29843476
AT2G33210,3280.169816,4140.404692,4065.854471
AT2G33220,3090.29332,2946.528328,3354.329938
AT2G33230,1.066721891,0,0.977368863
AT2G33233,0,0,0
AT2G33240,257.0799758,459.8355689,385.0833321
AT2G33250,478.9581293,514.488157,468.1596855
AT2G33255,1026.18646,1265.4901,1281.33058
AT2G08555,436.2892536,529.564733,542.4397191
AT2G33260,84.27102942,24.49943605,60.59686952
AT2G33270,41.60215377,0,0
AT2G33280,5.333609457,0,0
AT2G08560,0,0,0
AT2G08565,0,0,0
AT2G33290,440.5561412,489.988721,414.404398
AT2G33300,0,0,0
AT2G33310,1030.453347,969.6122959,742.800336
AT2G33320,456.5569695,499.411581,374.3322746
AT2G33330,1456.075382,1485.042739,1275.466366
AT2G08570,82.13758564,79.15202415,68.41582042
AT2G33340,6575.273739,5942.055528,6623.628786
AT2G33350,3.200165674,3.769144007,0
AT2G33360,587.7637622,558.7755991,618.6744904
AT2G33370,7110.768128,6952.186122,7093.743209
AT2G33380,360.5519993,862.1916917,231.6364206
AT2G33385,6.400331349,0,1.954737726
AT2G33390,753.1056554,673.7344913,825.8766894
AT2G08575,251.7463664,213.8989224,282.4596015
AT2G33400,1349.403193,1167.492356,1598.97546
AT2G33410,5473.350025,5649.946867,6095.849599
AT2G33420,12.8006627,26.38400805,6.841582042
AT2G08580,28.80149107,30.15315206,21.50211499
AT2G08585,36.26854431,35.80686807,21.50211499
AT2G33435,1256.598388,1646.173645,1560.858074
AT2G33450,4406.628134,5130.74728,3972.02706
AT2G33460,4232.752465,4843.350049,3799.032771
AT2G33470,1651.285488,1456.774159,1410.34327
AT2G33480,526.9606144,695.4070694,573.7155227
AT2G33490,1169.127193,1061.014038,1337.040605
AT2G33500,1240.59756,1149.588922,1377.112728
AT2G08590,4.266887566,0,0
AT2G33510,1099.79027,1142.050634,1451.392762
AT2G33520,35.20182242,32.03772406,40.07212339
AT2G33530,466.1574666,507.892155,292.2332901
AT2G33540,1033.653513,1005.419164,1001.803085
AT2G33550,57.60298214,77.26745215,72.32529587
AT2G33560,939.7819864,784.9242395,1122.996824
AT2G33570,1389.938625,1571.733051,1189.457906
AT2G33580,478.9581293,374.0875427,458.3859968
AT2G33585,190.9432186,147.9389023,183.7453463
AT2G33590,424.5553128,497.527009,468.1596855
AT2G33600,595.2308154,610.6013292,697.8413683
AT2G33610,1898.764967,1843.11142,2095.478843
AT2G33620,5043.461103,5412.490795,5673.626251
AT2G08595,426.6887566,644.5236253,430.0422998
AT2G33630,1353.67008,1453.005015,1402.524319
AT2G33640,410.6879282,447.5858509,415.3817668
AT2G33670,45.86904133,0,0
AT2G33680,313.6162361,359.9532527,374.3322746
AT2G33685,179.2092778,0,0.977368863
AT2G33690,262.4135853,0,0.977368863
AT2G33700,996.3182466,1017.668882,1040.897839
AT2G33705,0,0,0
AT2G33710,2.133443783,12.24971802,3.909475453
AT2G33720,1.066721891,10.36514602,5.864213179
AT2G33730,3440.1781,3477.977633,3818.580148
AT2G33735,414.9548158,352.4149647,402.6759716
AT2G33740,1271.532495,1073.263756,1350.723769
AT2G33750,54.40281646,68.78687813,51.80054975
AT2G33760,141.8740116,90.45945618,89.91793541
AT2G33770,2476.928232,1848.765136,2309.522624
AT2G08610,2.133443783,8.480574017,3.909475453
AT2G33775,54.40281646,12.24971802,0
AT2G33780,7.46705324,4.711430009,1.954737726
AT2G33793,608.0314781,536.160735,786.7819348
AT2G33796,12.8006627,23.55715005,53.75528747
AT2G33800,7653.729571,9129.809072,6467.249767
AT2G08630,0,0,0
AT2G33810,8365.233073,8193.176786,8404.394854
AT2G33815,8359.899463,8193.176786,8402.440117
AT2G33820,542.9614427,573.8521751,594.2402688
AT2G33830,23199.0677,10461.25919,22964.25881
AT2G33835,374.4193839,458.8932829,367.4906925
AT2G33840,1253.398222,1241.93295,1303.810063
AT2G33845,1453.941938,1465.254733,1482.668565
AT2G08635,907.7803296,962.0740079,863.0167062
AT2G33847,298.6821296,261.9555085,374.3322746
AT2G08640,113.0725205,84.80574017,161.2658624
AT2G33850,988.8511934,543.6990231,93.82741086
AT2G33855,400.0207093,470.2007149,418.3138734
AT2G33860,4362.892536,5866.672647,5536.79461
AT2G08645,0,0,0
AT2G33870,5.333609457,0,0.977368863
AT2G33880,553.6286617,191.2840584,306.893823
AT2G33980,452.290082,402.3561228,474.0238986
AT2G33890,4.266887566,0.942286002,0.977368863
AT2G33900,10.66721891,7.538288015,28.34369703
AT2G33910,5.333609457,10.36514602,3.909475453
AT2G33920,14.93410648,6.596002013,0
AT2G33930,1.066721891,0.942286002,1.954737726
AT2G33940,11.73394081,0.942286002,3.909475453
AT2G33950,2.133443783,0,3.909475453
AT2G33960,0,0,0
AT2G33990,573.8963776,689.7533534,588.3760556
AT2G34000,0,0,0
AT2G34010,10.66721891,5.653716011,0.977368863
AT2G34020,38.40198809,20.73029204,27.36632817
AT2G34030,41.60215377,6.596002013,1.954737726
AT2G34040,3342.039686,3328.154159,3613.332687
AT2G34050,644.3000224,860.3071197,733.0266474
AT2G34060,192.0099405,202.5914904,109.4653127
AT2G34070,716.8371111,578.5636051,467.1823166
AT2G34080,2.133443783,1.884572004,0
AT2G08650,2.133443783,0,0
AT2G34090,693.3692294,645.4659113,668.5203024
AT2G34100,11.73394081,95.17088619,23.45685272
AT2G34123,0,0,0
AT2G34140,90.67136077,84.80574017,27.36632817
AT2G34150,904.5801639,806.5968176,672.4297779
AT2G34160,1375.004518,1315.431259,1590.17914
AT2G34170,391.4869342,522.968731,302.0069787
AT2G34180,66.13675727,55.59487411,47.89107429
AT2G08655,20.26771594,32.03772406,33.23054135
AT2G34185,41.60215377,50.8834441,40.07212339
AT2G34186,18.13427215,21.67257804,17.59263954
AT2G34190,1395.272234,1452.062729,1696.712346
AT2G34200,306.1491828,306.2429506,402.6759716
AT2G34210,6.400331349,83.86345416,34.20791021
AT2G34220,116.2726862,260.0709365,163.2206001
AT2G34224,6.400331349,5.653716011,21.50211499
AT2G34230,45.86904133,71.61373614,74.2800336
AT2G34238,22.40115972,31.09543806,15.63790181
AT2G34240,105.6054673,130.9777543,123.1484768
AT2G34250,11080.04029,12389.17635,11013.96972
AT2G34260,1176.594246,1170.319214,1243.213194
AT2G34270,24.5346035,99.8823162,47.89107429
AT2G34280,0,0.942286002,0
AT2G34290,1.066721891,0,0.977368863
AT2G34300,1393.13879,1557.598761,1442.596442
AT2G34310,951.5159272,978.0928699,804.3745744
AT2G34315,0,8.480574017,1.954737726
AT2G34320,28.80149107,37.69144007,40.07212339
AT2G34325,62.9365916,156.4194763,149.5374361
AT2G34330,49.06920701,116.8434642,131.9447965
AT2G34340,177.075834,130.0354683,114.352157
AT2G34350,2.133443783,0,0
AT2G34355,234.6788161,256.3017925,213.0664122
AT2G34357,2771.343474,2847.588298,2858.803925
AT2G34360,40.53543187,10.36514602,2.932106589
AT2G34370,11.73394081,3.769144007,17.59263954
AT2G34380,283.7480231,342.9921047,392.902283
AT2G08660,91.73808266,58.42173211,116.3068947
AT2G34390,35.20182242,20.73029204,43.98159884
AT2G34400,192.0099405,232.7446425,172.0169199
AT2G34410,1274.73266,1218.3758,2783.546522
AT2G08665,5684.56096,8529.572889,18545.57418
AT2G34420,5684.56096,8529.572889,18544.59681
AT2G34430,1076.322388,1778.093685,483.7975873
AT2G34450,225.0783191,179.9766264,233.5911583
AT2G34440,22.40115972,29.21086606,24.43422158
AT2G34460,1544.613299,1706.479949,1736.78447
AT2G34470,2764.943143,2943.70147,2966.3145
AT2G34480,27732.63573,28338.30922,32197.46246
AT2G34490,427.7554785,430.6247028,291.2559212
AT2G34500,50.1359289,63.13316212,44.95896771
AT2G34510,2200.647262,2439.578459,1303.810063
AT2G34520,1514.745086,1484.100453,1657.617592
AT2G34530,3.200165674,31.09543806,8.796319768
AT2G34540,11.73394081,9.422860018,15.63790181
AT2G34555,1.066721891,19.78800604,2.932106589
AT2G34560,3745.260561,3835.104028,3790.236451
AT2G34570,612.2983657,681.2727793,780.9177217
AT2G34580,22.40115972,12.24971802,21.50211499
AT2G34585,1064.588448,767.0208055,647.0181874
AT2G34590,3279.103094,2959.720332,2869.554982
AT2G34600,78.93741997,45.22972809,49.84581202
AT2G34610,0,0,1.954737726
AT2G34620,711.5035016,986.5734439,770.1666642
AT2G34630,1341.936139,1536.868469,1341.927449
AT2G34640,2568.666315,2926.740322,2795.274949
AT2G34650,1693.954364,2057.952628,1813.99661
AT2G34655,296.5486858,54.65258811,16.61527067
AT2G34660,1748.35718,2238.87154,1920.529816
AT2G34670,487.4919044,533.333877,535.598137
AT2G34680,2601.734693,3113.31295,3192.086707
AT2G34690,1908.365464,1534.041611,1658.594961
AT2G34700,96.00497023,14.13429003,20.52474613
AT2G34710,3541.51668,4038.637804,4079.537635
AT2G08675,0,0,0
AT2G34720,997.3849685,744.4059415,1036.010995
AT2G34730,1147.792755,1135.454632,1256.896358
AT2G34740,36.26854431,31.09543806,35.18527907
AT2G34750,3650.322313,3379.979889,3230.204093
AT2G34770,1511.54492,1893.052578,1488.532779
AT2G08680,685.9021762,764.1939475,649.950294
AT2G34780,1140.325702,1456.774159,1402.524319
AT2G34790,217.6112659,12.24971802,18.5700084
AT2G08685,155.7413962,6.596002013,5.864213179
AT2G34810,1136.058814,1661.250221,1646.866534
AT2G34820,3.200165674,0,29.32106589
AT2G34825,0,0,0
AT2G34830,75.73725429,75.38288015,106.5332061
AT2G34840,390.4202123,362.7801107,402.6759716
AT2G34850,234.6788161,275.1475125,265.8443308
AT2G08690,41.60215377,27.32629405,26.38895931
AT2G34860,1624.617441,1791.28569,1282.307948
AT2G34870,280.5478574,0,120.2163702
AT2G34880,4.266887566,2.826858006,0.977368863
AT2G34890,0,0,0
AT2G34900,1562.747571,1623.558781,1835.498725
AT2G34910,30.93493485,19.78800604,25.41159044
AT2G34920,219.7447096,202.5914904,168.1074445
AT2G08700,6.400331349,6.596002013,4.886844316
AT2G08705,0,0.942286002,4.886844316
AT2G34925,353.0849461,453.2395669,429.0649309
AT2G34930,377.6195496,344.8766767,328.395938
AT2G34940,25.60132539,69.72916414,21.50211499
AT2G34950,0,0,0
AT2G34960,68.27020105,99.8823162,75.25740246
AT2G34970,977.1172526,1094.936334,1226.597923
AT2G34980,120.5395737,126.2663242,114.352157
AT2G34985,1.066721891,0,1.954737726
AT2G34990,6.400331349,6.596002013,8.796319768
AT2G35000,34.13510053,24.49943605,27.36632817
AT2G35010,1482.743429,1576.444481,1779.7887
AT2G35020,1419.806838,1489.754169,1089.766282
AT2G35030,270.9473604,297.7623766,259.9801176
AT2G35035,155.7413962,152.6503323,165.1753379
AT2G35040,3016.689509,2889.048882,2640.850668
AT2G35050,2762.809699,2976.68148,2465.901642
AT2G35060,1481.676707,1132.627774,1060.445217
AT2G35070,16.00082837,19.78800604,10.75105749
AT2G35075,14.93410648,17.90343404,18.5700084
AT2G35080,83.20430753,41.46058408,65.48371383
AT2G35090,0,4.711430009,4.886844316
AT2G35100,494.9589576,541.8144511,516.0507597
AT2G35110,1772.891784,1864.783998,1917.59771
AT2G35120,2600.667971,2712.841399,2625.212766
AT2G35130,472.5577979,560.6601711,382.1512255
AT2G35140,329.6170645,521.084159,564.9192029
AT2G35150,99.2051359,187.5149144,102.6237306
AT2G35155,950.4492053,1198.587794,1043.829946
AT2G35160,427.7554785,383.5104028,369.4454303
AT2G08710,0,0,0
AT2G35170,243.2125912,277.0320845,308.8485608
AT2G35190,1136.058814,1542.522185,1345.836925
AT2G35200,6.400331349,0,3.909475453
AT2G35210,23.46788161,33.92229607,6.841582042
AT2G35215,1.066721891,0,0
AT2G35230,461.890579,536.160735,610.8555395
AT2G35240,1777.158671,1703.653091,2013.379858
AT2G35250,5.333609457,0.942286002,0
AT2G35260,3203.36584,3936.870916,3584.98899
AT2G35270,2.133443783,0,0
AT2G35290,328.5503426,107.4206042,282.4596015
AT2G35300,80.00414186,36.74915407,57.66476293
AT2G35310,2338.254386,1508.599889,2284.111033
AT2G35320,593.0973716,679.3882073,783.8498283
AT2G35330,1812.360494,1747.940533,1743.626052
AT2G35340,1520.078695,1647.115931,1547.17491
AT2G35343,62.9365916,87.63259817,100.6689929
AT2G35345,41.60215377,70.67145014,76.23477133
AT2G35350,684.8354543,815.0773916,820.9898451
AT2G35360,345.6178928,390.1064048,417.3365046
AT2G35370,4880.252653,5975.977824,4472.439918
AT2G35380,4.266887566,0,2.932106589
AT2G35382,4.266887566,0,3.909475453
AT2G35384,4.266887566,3.769144007,2.932106589
AT2G35387,0,4.711430009,0
AT2G08725,0,0.942286002,0.977368863
AT2G35390,945.1155958,1074.206042,982.2557075
AT2G35410,1741.956849,1991.050322,1531.537009
AT2G35420,317.8831237,298.7046626,267.7990685
AT2G08730,163.2084494,177.1497683,137.8090097
AT2G35430,558.9622711,448.5281369,566.8739406
AT2G35450,978.1839745,1030.860886,1009.622036
AT2G35460,0,0,0
AT2G08735,1.066721891,12.24971802,5.864213179
AT2G35470,1152.059643,1425.678721,1411.320638
AT2G35480,237.8789818,226.1486404,254.1159044
AT2G35490,1628.884328,1659.365649,1358.54272
AT2G35500,984.5843058,1200.472366,987.1425518
AT2G35510,1953.167783,2045.70291,1996.764587
AT2G35520,1094.456661,991.2848739,1230.507399
AT2G35530,1546.746743,1645.231359,1680.097076
AT2G35540,443.7563068,404.2406948,433.9517752
AT2G35550,80.00414186,113.0743202,152.4695427
AT2G35555,18.13427215,18.84572004,29.32106589
AT2G35580,0,0.942286002,1.954737726
AT2G35585,42.66887566,85.74802617,91.87267314
AT2G35600,380.8197152,556.8910271,514.096022
AT2G35605,1820.894269,1703.653091,2355.45896
AT2G35610,1097.656826,1208.010654,1090.743651
AT2G35612,0,0,0
AT2G35620,2361.722268,2600.709365,2375.006337
AT2G35630,4536.768204,5305.07019,4791.062167
AT2G35635,2811.878906,2666.669385,3007.363992
AT2G35637,300.8155734,231.8023565,264.8669619
AT2G35640,298.6821296,223.3217824,264.8669619
AT2G35650,1127.525039,1028.976314,1284.262686
AT2G35660,113.0725205,124.3817522,102.6237306
AT2G08740,68.27020105,69.72916414,45.93633657
AT2G35658,142.9407335,53.71030211,91.87267314
AT2G08745,98.13841401,38.63372608,59.61950065
AT2G35670,44.80231944,21.67257804,34.20791021
AT2G35680,2369.189321,2156.892658,2146.302023
AT2G08750,499.2258452,492.815579,414.404398
AT2G35690,496.0256795,366.5492547,355.7622662
AT2G35700,36.26854431,35.80686807,26.38895931
AT2G35710,71.47036673,81.97888216,90.89530427
AT2G35720,469.3576322,590.8133232,465.2275789
AT2G35730,1.066721891,3.769144007,0
AT2G35736,297.6154077,198.8223464,296.1427655
AT2G35733,227.2117629,143.2274723,193.5190349
AT2G35738,278.4144137,276.0897985,245.3195847
AT2G35740,267.7471948,263.8400805,218.9306253
AT2G35742,30.93493485,58.42173211,24.43422158
AT2G08755,33.06837863,47.11430009,13.68316408
AT2G08760,50.1359289,53.71030211,22.47948385
AT2G08765,625.0990284,559.7178851,422.2233489
AT2G35744,410.6879282,387.2795468,281.4822326
AT2G35750,638.966413,677.5036353,464.25021
AT2G35747,408.5544844,415.5481268,275.6180194
AT2G08770,466.1574666,516.372729,358.6943728
AT2G35760,214.4111002,179.0343404,100.6689929
AT2G35765,0,4.711430009,0
AT2G35770,1.066721891,2.826858006,0
AT2G35780,2416.125084,2166.315518,2354.481591
AT2G35790,1589.415618,1459.601017,1632.206001
AT2G35795,1021.919572,926.2671398,1108.336291
AT2G35800,1330.202199,1670.673081,1606.794411
AT2G35810,388.2867685,566.3138871,486.7296939
AT2G35820,1203.262294,1256.06724,1195.32212
AT2G35830,390.4202123,469.2584289,206.2248301
AT2G35840,1756.890955,1569.848479,1368.316408
AT2G35850,49.06920701,24.49943605,29.32106589
AT2G35859,1444.341441,1489.754169,1107.358922
AT2G35860,1636.351381,1675.384511,1266.670047
AT2G35880,2324.387001,2530.037915,2287.04314
AT2G08775,6.400331349,0,5.864213179
AT2G35890,16.00082837,7.538288015,11.72842636
AT2G35900,777.6402589,723.6756494,849.3335421
AT2G35910,29.86821296,6.596002013,5.864213179
AT2G35920,2100.375404,1578.329053,1779.7887
AT2G35930,35.20182242,164.9000503,47.89107429
AT2G35935,14.93410648,108.3628902,23.45685272
AT2G35940,572.8296557,620.0241892,205.2474613
AT2G35945,189.8764967,244.0520745,50.82318088
AT2G35950,45.86904133,58.42173211,48.86844316
AT2G35960,604.8313124,448.5281369,289.3011835
AT2G35965,2.133443783,1.884572004,1.954737726
AT2G35970,2.133443783,1.884572004,1.954737726
AT2G35980,0,0,0
AT2G35990,0,0,0
AT2G36000,1810.22705,1670.673081,1770.99238
AT2G36010,761.6394305,800.9431016,917.7493625
AT2G36020,252.8130883,91.40174218,105.5558372
AT2G36026,438.4226974,579.5058911,490.6391693
AT2G36030,321.0832893,433.4515608,406.5854471
AT2G36050,824.5760221,877.2682677,814.148263
AT2G36060,3017.756231,2447.116747,3061.119279
AT2G36070,2090.774907,1901.533152,2137.505704
AT2G36080,202.6771594,98.94003019,110.4426815
AT2G36090,36.26854431,31.09543806,9.773688632
AT2G36100,4.266887566,2.826858006,0
AT2G36110,0,6.596002013,7.818950905
AT2G36120,12.8006627,1.884572004,0
AT2G36130,2534.531214,2347.234431,2910.604474
AT2G36145,226.145041,240.2829305,329.3733069
AT2G36140,0,0,0
AT2G36150,0,0,0
AT2G36160,14807.16658,13503.90069,14878.4862
AT2G36170,6796.08517,6523.445991,7797.44879
AT2G36180,16.00082837,0,0
AT2G36190,393.6203779,5.653716011,93.82741086
AT2G36200,1831.561488,1879.860574,2150.211499
AT2G36210,1.066721891,0.942286002,1.954737726
AT2G36220,162.1417275,79.15202415,147.5826983
AT2G08780,142.9407335,77.26745215,139.7637474
AT2G36230,880.0455604,929.0939978,885.49619
AT2G36240,920.5809923,927.2094258,942.1835841
AT2G36250,2740.408539,2818.377432,3003.454516
